1, 2, 3, 4, 5, avg
7.166856647557806603e-01,8.783790283288417378e-02,2.725800554807215059e-01,4.728269575844010753e-01,6.588264015198067591e-01,4.417513964347188349e-01
7.010846520915214874e-01,2.938154161342931836e-01,4.152414472184483563e-01,3.663728279893260220e-01,3.124779382815434658e-01,4.177984563430265363e-01
7.526236566086980107e-01,7.864661781180839473e-01,9.310931382649633159e-01,3.656228202735343213e-01,1.245219058104201082e-01,5.920655398151399851e-01
1.473664282322821872e-01,3.825074900242139142e-01,5.712336850569963431e-01,7.781335097944765966e-01,9.190344853580280082e-01,5.596551196931993655e-01
3.345146244543394376e-01,8.361945958583242300e-01,3.786657011365046621e-01,9.453666029930984926e-01,6.322832954897957825e-01,6.254049639864125432e-01
7.962095996410495369e-01,9.998343898675323693e-01,2.683620744086793186e-01,3.391848381430037085e-01,3.721706469225649627e-02,4.881615933505042970e-01
1.465663042074798472e-01,9.095364320256271728e-02,3.681630399115525254e-01,3.263016164968614019e-01,6.615167894868653198e-01,3.187002786610643734e-01
8.006162266593984667e-01,6.554662166795555134e-01,8.703883302834994895e-01,7.121567863191582415e-01,8.702554706441795185e-01,7.817766061171581571e-01
6.320999589053967194e-01,3.469252197765763102e-01,5.817109892807938998e-01,3.832735362590545813e-01,8.909254290240355978e-01,5.669870266491714439e-01
3.553476235701262809e-01,1.811460402079844156e-01,7.621593961883048607e-01,1.886180128971385317e-01,7.452103834726752085e-01,4.464962912672458262e-01
9.983569316801088611e-01,6.703211189953639515e-02,7.033730467244343476e-01,5.133001852867279391e-01,7.116066049254563541e-01,5.987337761032527350e-01
5.145300282717856222e-01,9.982800053650796590e-01,3.605055762347093573e-01,8.907117726910404043e-01,6.712552036621532991e-01,6.870565172449536462e-01
9.917456408007521151e-01,8.780684431791951905e-01,2.221212025920819011e-01,2.651536774530754981e-01,2.285315182893430386e-01,5.171240964628894821e-01
5.080485680835001849e-01,5.796834777859640742e-01,8.906539523639679379e-01,5.712077615054861335e-01,6.611530806372973856e-01,6.421493680752431432e-01
5.662592619353610246e-01,5.224810706251343806e-01,4.329614962950155688e-01,9.124906312389500229e-01,4.059948351857869397e-01,5.680374590560496317e-01
4.228653558671042756e-01,4.229704514277695671e-01,4.302490854162609457e-01,3.251489200992339068e-01,3.679286134064323477e-01,3.938324852433602308e-01
1.322269823990728232e-01,5.123863390548079044e-01,1.265550818805212252e-01,2.860346354474336827e-01,3.585676755345252875e-01,2.831541428632721735e-01
5.092739588103243342e-01,7.279394554539853068e-02,7.659571717184384676e-01,9.596033712886864464e-03,2.214050233759241593e-01,3.158052266325944712e-01
4.973435217911063022e-01,7.233499106539662549e-01,6.299481229202207322e-01,6.781569635805655416e-01,3.875300915608246299e-01,5.832657221013366478e-01
9.193021229649216419e-01,4.966594246461886186e-02,6.545172994868332372e-01,8.291474111681129688e-01,3.482023615088613022e-01,5.601670275186696468e-01
7.366133996809799411e-01,1.212547285965329680e-01,8.402769692834138882e-01,6.629210226200694667e-01,3.642122693831026936e-01,5.450556779128197249e-01
1.642712303684514819e-01,8.935613972377794978e-01,7.189870084800209504e-01,4.834756023159610949e-01,8.636789985125479241e-01,6.247948473829521010e-01
3.733197249910910065e-01,5.573539334185773075e-02,4.421928194722737349e-01,8.005369248687218553e-01,3.710063888846160118e-01,4.085582503117121123e-01
1.566735024724255076e-01,7.966006502655111898e-01,2.767917522213177994e-01,1.741338633244828848e-01,9.152008917473062333e-01,4.638801320062087008e-01
9.904392378014410525e-01,2.514688692467513809e-01,8.380355384884734526e-01,5.385620749279373953e-01,2.818722782064768673e-01,5.800755997342160741e-01
7.751569096039646611e-01,4.800113562909883447e-01,8.946683418599565840e-01,1.663600031725991357e-01,5.780767880255005542e-01,5.788546797906019004e-01
2.374438150912070444e-01,1.604468986057006052e-01,3.324682997040789845e-01,4.848439179607154648e-01,9.377034855164328997e-01,4.305812833756269553e-01
6.716695937999814792e-01,3.961475442970249228e-01,8.462971536251651106e-02,1.389400379231798821e-01,1.326096250270941690e-01,2.847993032819594039e-01
9.261784640454894246e-01,3.004194871398471189e-01,8.252928839650330861e-01,1.747317091427880165e-02,8.643901881062251435e-01,5.867508388341746706e-01
5.293423283807052737e-02,6.627098589484584634e-01,4.254184031832106694e-01,6.148184510327384666e-01,8.442486037872332094e-02,3.680611612762402229e-01
1.993407239280909904e-01,3.741995855938420323e-01,8.450682895417148677e-01,4.851022295903084647e-02,3.260032900564457936e-02,2.999438302056646743e-01
1.008354605990887665e-01,5.662772891610760029e-01,5.112005348480834765e-01,9.132059110391185230e-01,6.769737920704133050e-01,5.536985975435559926e-01
4.761094098252854900e-01,4.758789810352475058e-01,7.558607787517366283e-01,2.194556635973089476e-01,9.334667542783231520e-01,5.721543174975802781e-01
2.146050291133709820e-01,5.854637873022336958e-01,5.589392385558722420e-02,9.781140893659703295e-01,7.542109370435926552e-01,5.176575533361509329e-01
3.921190688938390734e-01,9.288157306249111844e-01,2.112067917933668770e-01,2.186248669504236020e-01,6.747251726909081482e-01,4.850983261906897104e-01
9.236599795412303582e-02,7.610241539670643540e-01,7.088928374735506965e-01,7.382436737012121331e-01,6.570720199701557407e-01,5.915197366132212142e-01
2.120275091204922857e-01,1.544065596772685733e-01,7.874435864597663093e-01,9.367530608403135117e-01,7.180740991505916160e-01,5.617409630496863482e-01
6.957351987593747289e-01,5.765631732914827667e-01,5.950853748899004314e-01,4.728620853837928184e-01,5.468633635165371931e-01,5.774218391682175433e-01
4.787129619078493992e-01,2.836925080146812661e-02,6.220406938316255241e-01,9.997619845342881062e-01,9.865091490883056702e-01,6.230788080327073208e-01
9.038945032218071995e-01,6.941627930150687797e-01,9.078114486579834663e-01,2.198096962729206849e-01,7.276271888435381641e-02,5.596882320104268338e-01
7.562941007534262905e-02,2.237666527046255904e-01,1.164192017425090819e-01,1.379240649803338270e-01,7.654970155640151708e-01,2.638472690133652487e-01
6.970443680567018907e-01,4.794112820798173136e-01,4.394809532711144717e-01,6.284855862189412390e-01,9.568914477131702512e-01,6.402627274679490998e-01
2.020007778550401145e-01,6.531832163271449332e-01,6.109257441120677923e-01,3.824523670451450696e-01,6.464410873233761290e-02,3.826412428143471378e-01
2.399735150625432745e-01,6.988253340182464246e-01,9.183605161110341975e-02,1.931882662347591539e-01,4.352602019946575362e-01,3.318166737842619396e-01
3.354332554049527237e-01,7.422401781090564032e-01,6.817854747066097731e-01,1.757134026746974831e-01,4.533537252079992141e-01,4.777052072206631195e-01
6.886111209334131456e-01,4.682129264801427881e-01,2.184801418581613364e-01,8.111627156346787881e-01,4.192814660549717409e-01,5.211496741922736486e-01
7.047745213367185846e-01,2.011219348179960065e-02,8.629480311783030988e-01,5.620933859896026785e-01,6.792938692424704827e-01,5.658444002457787558e-01
8.437255229975684223e-01,4.680056374008944031e-01,8.453904168896291260e-01,7.966744483977596936e-01,2.907214604620086407e-01,6.489034972295720793e-01
8.699053120975797082e-02,9.950396880607081940e-02,1.050039441654492256e-01,8.875712957389779723e-01,4.077709714880665137e-01,3.173681422816644893e-01
3.314119124526357929e-01,9.555572110726830992e-01,3.935415554726577891e-01,4.381851946339937465e-01,6.896809234134271271e-02,4.375327931946627058e-01
5.077632851736011421e-01,1.987287841117655329e-01,4.304963387406736119e-01,3.742641346443147388e-01,8.340344385879775446e-01,4.690573962516665363e-01
3.634073357587934705e-01,5.404942688653091576e-01,1.179728208815665758e-01,3.072790505676773476e-01,6.376145323282781385e-01,3.933536016803249602e-01
7.505287323955368572e-01,3.064839504601657438e-02,6.993362225260244536e-01,5.600417049705517236e-01,1.501581350439986640e-01,4.381426379964256657e-01
2.900777593865309090e-01,3.442467425596751340e-01,8.428809852784806544e-01,3.264886690633131971e-01,2.901569291501311376e-01,4.187702170876262397e-01
4.718215960203666626e-01,6.779455129366074306e-01,3.549313637888835693e-01,7.242485501675544057e-01,2.460464510873485722e-01,4.949986948001521836e-01
9.186159086849863264e-01,1.829813359551653029e-01,3.267877357721945542e-01,9.043706886281701607e-01,3.711049997244689758e-01,5.407721337529970418e-01
1.057098409240559977e-01,3.076155022955182616e-01,2.785701203284938199e-01,5.516955956180707998e-01,9.132652140922987716e-01,4.313712546516875190e-01
4.561047398668438557e-02,5.036199736594102472e-01,8.490884072532246529e-01,6.067579406290982691e-01,9.969456789732200619e-01,6.004044949003275455e-01
6.489934764894981223e-01,8.472120023803131339e-01,2.384141220957237683e-01,3.885448065483387836e-02,1.920613568465826537e-01,3.931070876933903113e-01
4.375255044909569513e-01,6.419395650013732801e-01,9.878247181666636179e-01,1.826730256595139323e-01,4.594554893064031198e-01,5.418836605249821581e-01
5.726902293370098596e-01,6.909142642747445606e-01,4.426470818690706466e-01,1.198812239086228804e-01,3.740461666960170906e-02,3.727074832118099645e-01
6.658753233848808684e-01,3.340206688339915075e-01,7.828446129554027522e-01,1.365609585791056624e-01,5.987462811583484923e-01,5.036095689823458788e-01
7.056940749600383311e-01,2.463263369193644525e-01,3.764101719299087767e-01,1.340604287255648952e-01,8.843543326332791166e-01,4.693690690336310700e-01
7.240353949689616320e-01,2.583814115196284567e-01,9.053504321533200061e-01,1.849444376849307403e-02,2.163174344822654804e-01,4.245158233785336632e-01
4.382885692778318854e-01,9.113587558652164189e-01,6.786425006291904038e-01,3.326557037162138908e-01,5.316192797664929248e-01,5.785129618509889937e-01
3.226270178407116829e-01,4.967485350208467043e-01,2.115580148709417241e-01,4.941351664884957584e-01,3.125020776233888853e-03,3.056387509994459850e-01
5.387777160336129079e-01,6.789324741719147127e-01,3.067428488329234648e-01,5.955065268928183553e-01,3.442609955290979462e-01,4.928441122920735329e-01
4.251192896615892947e-01,3.452618578666538651e-01,4.266337876088834857e-01,8.376027911571615192e-02,1.063179133925278297e-01,2.774186255290741476e-01
7.942894431716852610e-01,8.329794050176343445e-01,1.497285429382180233e-01,8.794533503846009292e-01,3.809604505306943834e-01,6.074822384085665217e-01
3.366913242819644658e-01,6.807313005658922611e-01,4.767714226778605457e-01,1.864909854221408203e-01,8.938838792716635728e-01,5.149137824439043998e-01
3.856086589865179715e-01,2.911455340141426706e-01,6.410108179281839291e-01,9.436926816205493118e-02,7.239826905250746902e-01,4.272233939231948052e-01
8.730676004244730670e-02,6.255946275721723238e-01,7.515041950406280424e-01,7.434490033890184257e-02,5.892248324999682652e-01,4.255950630988236116e-01
6.479984287146622890e-01,9.877333441291948901e-01,1.926217586799684467e-01,8.839710181447549830e-01,9.423420335424694816e-01,7.309333166422099515e-01
9.369537806074694775e-01,6.694721827411010961e-01,5.651482388830351145e-01,5.863011462228837622e-01,8.944309327073369786e-01,7.304612562323652414e-01
6.083566702664576775e-01,6.271130303910912307e-01,8.034100628281891643e-01,4.985098224608830453e-01,5.471408008200617790e-02,5.184207332057254591e-01
4.784630860488803261e-02,5.206859644191258463e-01,2.433238329826611368e-01,8.091017865379556140e-01,7.787652237606856875e-01,4.799446232610632412e-01
6.464129139812113678e-02,9.212798574551895880e-01,3.189378919398011547e-02,6.824934130057437320e-01,9.367857279669189463e-02,3.587973847699453822e-01
1.244408279472271062e-01,7.406609582888066257e-01,9.313720242235615787e-01,4.467113857405405897e-01,1.530060969669012616e-01,4.792382586334073546e-01
4.222407775021608245e-02,4.652414138218972095e-01,2.684566309996364586e-01,7.641997689275317196e-01,2.497851904673709100e-01,3.579814163933304760e-01
1.391112429499133940e-01,1.595450432160265830e-01,2.970721480424567407e-01,6.900763228250608172e-01,9.826552546720238590e-01,4.536920023410962455e-01
6.745532083271754686e-02,9.556764466179129558e-01,5.732133310823372963e-01,4.319309991114628211e-02,2.815862958291324158e-01,3.842248988546492772e-01
8.960048694196998120e-01,3.783566174511325819e-01,7.665570108189734277e-02,9.604790599162362774e-01,6.221019593553607230e-01,5.867196414448654362e-01
2.200257633472780805e-01,2.527335112958293273e-01,8.809868646825474992e-01,5.642496743359504130e-01,5.136782765499593451e-01,4.863348180423129330e-01
5.753173638709241366e-01,4.002942387488472864e-02,9.158076641123211736e-01,4.547660626068416034e-01,8.193768613619916152e-01,5.610594751653926737e-01
2.349742345228987839e-01,2.530389081304462717e-01,7.071117043094894417e-01,2.937935817046419817e-01,6.731714691821415464e-01,4.324179795699235607e-01
5.498006141583290374e-01,5.797837542324616456e-01,3.246640536653391251e-01,3.004978322413297542e-01,9.658484116336744085e-01,5.441189331862268386e-01
7.321961911285428393e-01,4.356074473589049978e-01,6.174982666617310212e-01,6.758820105193318328e-01,6.494330448772278608e-02,5.052254440312466954e-01
5.519741021284012561e-01,6.115912220401436006e-01,2.408777945457811764e-01,8.485560871602663147e-01,5.282921452987009436e-01,5.562582702346586805e-01
5.521512567458264353e-01,5.098199987192639782e-01,3.416416316613811732e-01,9.344523663757241527e-01,3.995143648681830362e-01,5.475159236740758661e-01
7.593567142659652935e-01,6.305362951386807024e-01,5.810927922681146107e-01,2.617888169415396593e-01,9.371069692850048094e-01,6.339763175798609485e-01
2.992882384392645534e-01,1.889747604797187286e-01,7.295498695446007709e-01,9.467764452116005369e-01,7.554583252063575838e-01,5.840095277763085457e-01
4.320555335212226122e-01,9.635227477543412133e-01,6.629872167110332226e-01,6.732028101858739122e-01,2.472412206316485506e-01,5.958019057608238134e-01
8.088883685611264474e-01,9.172378927588419328e-01,4.149322270235834553e-01,9.064302059003505052e-01,4.428836221033558562e-01,6.980744632694516616e-01
1.208693289084298295e-01,4.797907756167779647e-01,6.231384734786667989e-01,5.023126203070488183e-01,3.573392376029427275e-02,3.523690244142435035e-01
3.762143395630895837e-01,4.550030592062667134e-01,1.289993501834385548e-01,3.006805538826249347e-01,9.011245328521920728e-01,4.324043671375223385e-01
8.744348066867717595e-01,8.256799566802017765e-01,2.484057555253127436e-02,2.998196724882887798e-01,3.157229033981632238e-01,4.680995829611914738e-01
9.480339816651680573e-01,5.978620984027839258e-01,1.909823657473858072e-01,2.486154361190842099e-01,7.704949075813398718e-01,5.511977579031523966e-01
9.603417735810471090e-02,6.743560688893717181e-01,8.031505043022275636e-01,4.592192979911501327e-01,9.051372907022905423e-01,5.875794678486289113e-01
9.156118580474218449e-01,6.824804955002564677e-01,7.940052162268756986e-01,1.563270263272881211e-01,1.606666839872836761e-01,5.418182560178250728e-01
9.902651033629955579e-01,6.178409481449872453e-01,6.855349066196705365e-01,5.301363446094273790e-01,9.558795466229036419e-01,7.559313698719969388e-01
8.305872811138343970e-01,2.384996089070970937e-01,7.949157589170253724e-01,8.626852140924932133e-01,7.690226391998098432e-01,6.991421004460519617e-01
9.315466909903761250e-01,4.496019565164366405e-02,6.819795459035883356e-01,3.615829983337736087e-01,9.008101512446939907e-01,5.841759164248151448e-01
8.846973212335953463e-01,2.414527333395493081e-01,5.877402329596759234e-01,3.955457409263218871e-02,1.560849085186817309e-01,3.819059540288268773e-01
2.029895526407251571e-01,6.640172768949832438e-01,5.479008891693120109e-01,7.361875985744059658e-02,8.088403625423786769e-01,4.594733682209679593e-01
7.818146292170224942e-02,1.783846707177025870e-01,1.348714007409940185e-01,7.590793378433928762e-01,1.152826134856071993e-01,2.531598971418797528e-01
7.101731754134833485e-01,8.630406537759154340e-01,7.402956796636319670e-01,2.237510808278412311e-01,9.582285394112952659e-01,6.990978258184334937e-01
2.599911283883116209e-01,1.237771159398400878e-01,6.369843811412385648e-01,5.946926272035525374e-01,6.570000885663080936e-01,4.544890682478501809e-01
